관광지명,주소,타입,경도,위도,firstimage,tel
충무로영상센터 오재미동,서울특별시 중구 퇴계로 지하214 (필동2가),12,126.9942225138,37.5613412436,http://tong.visitkorea.or.kr/cms/resource/03/3430803_image2_1.jpg,
충무아트센터,서울특별시 중구 퇴계로 387 (흥인동),14,127.0148066170,37.5659938505,http://tong.visitkorea.or.kr/cms/resource/25/3467525_image2_1.jpg,
충신시장,서울특별시 종로구 충신동,38,127.0053155583,37.5750537379,http://tong.visitkorea.or.kr/cms/resource/66/3571866_image2_1.jpg,
취영루 송파점,서울특별시 송파구 송이로 162 (가락동),39,127.1249681138,37.4926654600,http://tong.visitkorea.or.kr/cms/resource/36/2840036_image2_1.jpg,
치즈룸 안다즈,서울특별시 강남구 논현로 854 (신사동),39,127.0288814863,37.5253738224,http://tong.visitkorea.or.kr/cms/resource/13/2903313_image2_1.jpg,
치즈인더스트리[치즈공업사],서울특별시 종로구 수표로28길 33-7,39,126.9901503167,37.5735147555,http://tong.visitkorea.or.kr/cms/resource/67/2997867_image2_1.jpg,
치즈플로,서울특별시 용산구 이태원로49길 19 (한남동),39,126.9994588355,37.5370330506,http://tong.visitkorea.or.kr/cms/resource/31/2860031_image2_1.jpg,
치카성수,서울특별시 성동구 뚝섬로1가길 14 (성수동1가),39,127.0471876705,37.5423860643,http://tong.visitkorea.or.kr/cms/resource/50/2894950_image2_1.jpg,
친니,서울특별시 종로구 세종대로 지하 175,39,126.9768321230,37.5722396646,http://tong.visitkorea.or.kr/cms/resource/11/3578411_image2_1.jpg,
카나디안 랍스터,서울특별시 서초구 남부순환로 2385,39,127.0113149193,37.4801648677,http://tong.visitkorea.or.kr/cms/resource/33/3568533_image2_1.jpg,02-585-9624
카덴,"서울특별시 서대문구 연희로 173 (연희동, 거화빌딩)",39,126.9350748092,37.5725527685,http://tong.visitkorea.or.kr/cms/resource/09/2900209_image2_1.jpg,
카사블랑카,서울특별시 용산구 신흥로 35 (용산동2가),39,126.9871292715,37.5416961764,http://tong.visitkorea.or.kr/cms/resource/60/2377960_image2_1.jpg,02-797-8367
카이스트안경,서울특별시 중구 명동2길 49,38,126.9833346187,37.5612632793,http://tong.visitkorea.or.kr/cms/resource/47/2878647_image2_1.jpg,
카카오프렌즈 롯데월드몰,"서울특별시 송파구 올림픽로 300 (신천동) 5층(신청동, 롯데월드몰)",38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/07/2879007_image2_1.jpg,
카카오프렌즈 영플라자명동,"서울특별시 중구 남대문로 67 (남대문로2가,롯데영플라자)",38,126.9815347180,37.5635490929,http://tong.visitkorea.or.kr/cms/resource/08/2888408_image2_1.jpg,
카카오프렌즈 플래그십 강남,"서울특별시 서초구 강남대로 429 (서초동,동일빌딩)",38,127.0257880178,37.5008460593,http://tong.visitkorea.or.kr/cms/resource/50/2889350_image2_1.jpg,
카카오프렌즈 플래그십 홍대,서울특별시 마포구 양화로 162,38,126.9238846167,37.5564822141,http://tong.visitkorea.or.kr/cms/resource/36/2878336_image2_1.jpg,
카카오프렌즈 홍대 플래그십 스토어,서울특별시 마포구 양화로 162,38,126.9238651767,37.5563933350,http://tong.visitkorea.or.kr/cms/resource/08/3092408_image2_1.jpg,
카토멘,서울특별시 강남구 삼성로85길 39,39,127.0542881058,37.5042184020,http://tong.visitkorea.or.kr/cms/resource/70/2516970_image2_1.jpg,02-568-6625
카페 돌체,서울특별시 서초구 올림픽대로 2085-14 (반포동),39,126.9965764639,37.5123025381,http://tong.visitkorea.or.kr/cms/resource/95/3409795_image2_1.jpg,
카페 마나랑,서울특별시 송파구 송파대로49길 37 (석촌동),39,127.1005838320,37.5063717628,http://tong.visitkorea.or.kr/cms/resource/94/3082194_image2_1.jpg,
카페 산아래,서울특별시 강북구 삼양로181길 56 (우이동),39,127.0105041413,37.6668737098,http://tong.visitkorea.or.kr/cms/resource/95/2833395_image2_1.jpg,
카페 아래로,서울특별시 관악구 난곡로10길 10 (신림동),39,126.9201597466,37.4653038508,http://tong.visitkorea.or.kr/cms/resource/30/3444230_image2_1.jpg,
카페 원오프,서울특별시 성북구 동소문로22길 57-4 (동선동2가),39,127.0188499953,37.5905799542,http://tong.visitkorea.or.kr/cms/resource/61/3445661_image2_1.jpg,
카페 이페메라 LCDC SEOUL,서울특별시 성동구 연무장17길 10,39,127.0613391822,37.5416002985,,
카페 차 성수점,서울특별시 성동구 서울숲6길 2 (성수동1가),39,127.0418629980,37.5479186587,http://tong.visitkorea.or.kr/cms/resource/28/2893828_image2_1.jpg,
카페 토다,서울특별시 서초구 성촌6길 39,39,127.0226447990,37.4675748651,http://tong.visitkorea.or.kr/cms/resource/36/2854236_image2_1.jpg,
카페 폭포,서울특별시 서대문구 연희로 262-24 (홍은동),39,126.9370354929,37.5813490039,http://tong.visitkorea.or.kr/cms/resource/83/3570483_image2_1.jpg,02-3140-8302
카페&펍 연무장,서울특별시 성동구 연무장길 36 (성수동2가),39,127.0533232079,37.5429194455,http://tong.visitkorea.or.kr/cms/resource/77/2894877_image2_1.jpg,
카페252,서울특별시 중랑구 망우로 252 (상봉동),39,127.0807192359,37.5948639038,http://tong.visitkorea.or.kr/cms/resource/84/2836184_image2_1.jpg,
카페413프로젝트,서울특별시 강남구 논현로97길 19-11,39,127.0344816265,37.5024099230,http://tong.visitkorea.or.kr/cms/resource/11/2847111_image2_1.jpg,
카페브릭,서울특별시 중랑구 신내역로1길 127-11 (신내동),39,127.1086354797,37.6178978416,http://tong.visitkorea.or.kr/cms/resource/90/2836190_image2_1.jpg,
카페쁠레노,서울특별시 강남구 선릉로 724 (청담동),39,127.0408194587,37.5193525139,http://tong.visitkorea.or.kr/cms/resource/15/2947415_image2_1.jpg,
카페솔라,"서울특별시 강서구 공항대로 103 (마곡동, 마곡 엠밸리 9단지)",39,126.8179996527,37.5627212648,http://tong.visitkorea.or.kr/cms/resource/02/3448802_image2_1.JPG,
카페어바웃,서울특별시 성북구 장월로1마길 5 (하월곡동),39,127.0426890894,37.6046648572,http://tong.visitkorea.or.kr/cms/resource/10/3446610_image2_1.jpg,
카페엠,서울특별시 강남구 삼성로 634 (삼성동),39,127.0518796383,37.5166919100,http://tong.visitkorea.or.kr/cms/resource/78/2826378_image2_1.jpg,02-2002-9888
카페우리,서울특별시 은평구 녹번로1길 13 (녹번동),39,126.9266024479,37.6047933126,http://tong.visitkorea.or.kr/cms/resource/38/3450438_image2_1.jpg,070-4659-6570
칼스토랑,서울특별시 강서구 방화대로6라길 2,39,126.8185775898,37.5551777076,http://tong.visitkorea.or.kr/cms/resource/02/2849502_image2_1.jpg,
칼튼호텔,서울특별시 강서구 화곡로 354-10,32,126.8524717383,37.5545394972,http://tong.visitkorea.or.kr/cms/resource/25/1867825_image2_1.jpg,02-2604-9229
칼하트WIP 압구정,"서울특별시 강남구 압구정로54길 21(신사동, 신우빌딩 1층)",38,127.0394193851,37.5264405540,http://tong.visitkorea.or.kr/cms/resource/41/2879541_image2_1.jpg,
캉골,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/78/3314678_image2_1.jpg,
캉골,서울특별시 용산구 한강대로 405 (동자동),38,126.9717469660,37.5548915897,http://tong.visitkorea.or.kr/cms/resource/75/3312975_image2_1.jpg,
캉골 현대동대문,서울특별시 중구 장충단로13길 20,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/37/2889337_image2_1.jpg,
캉골 홍대,서울특별시 마포구 독막로7길 28(서교동),38,126.9194074553,37.5490968809,http://tong.visitkorea.or.kr/cms/resource/30/2888630_image2_1.jpg,
캐롤스 본점,서울특별시 송파구 올림픽로 300 (신천동),39,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/88/3570388_image2_1.jpg,
캘러웨이,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/33/3313633_image2_1.jpeg,
캘러웨이 골프,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/23/3313723_image2_1.jpg,
캘러웨이 현대아울렛 가산점,서울특별시 금천구 디지털로10길 9,38,126.8890705637,37.4776713039,,
캘빈클라인,서울특별시 중구 장충단로 275 (을지로6가),38,127.0088293006,37.5689100708,http://tong.visitkorea.or.kr/cms/resource/42/3314642_image2_1.jpg,
캘빈클라인 진,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/12/3313012_image2_1.jpg,
캠브리지,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/79/3314079_image2_1.jpeg,
캡슐1.618 월드타워점,서울특별시 송파구 올림픽로 300¸ 5층,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/15/2879215_image2_1.jpg,
커넥트투,서울특별시 송파구 올림픽로 300 (신천동),39,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/76/3458476_image2_1.jpg,
커먼그라운드,서울특별시 광진구 아차산로 200,38,127.0650860666,37.5414726033,http://tong.visitkorea.or.kr/cms/resource/24/3516224_image2_1.jpg,
커뮤니티하우스마실,서울특별시 중구 명동11길 14 (명동1가),12,126.9862342571,37.5646990434,http://tong.visitkorea.or.kr/cms/resource/09/3070709_image2_1.JPG,
커피 바넷리,서울특별시 성동구 서울숲4길 28-14,39,127.0437545254,37.5467688264,http://tong.visitkorea.or.kr/cms/resource/04/3002204_image2_1.jpg,
커피몽타주,서울특별시 강동구 올림픽로48길 23-12 가람빌딩,39,127.1218784582,37.5295500111,http://tong.visitkorea.or.kr/cms/resource/07/2838207_image2_1.jpg,
커피친구,서울특별시 종로구 삼봉로 81,39,126.9817927777,37.5723786263,http://tong.visitkorea.or.kr/cms/resource/10/1845010_image2_1.jpg,02-725-0179
커피한약방,서울특별시 중구 삼일대로12길 16-6 (을지로2가),39,126.9886228739,37.5666238627,http://tong.visitkorea.or.kr/cms/resource/45/3318445_image2_1.jpg,
컨버스 EXIT 홍대점,서울특별시 마포구 양화로 161 (동교동),38,126.9233290975,37.5569904784,http://tong.visitkorea.or.kr/cms/resource/18/3312818_image2_1.jpg,
컨버스 두타,서울특별시 중구 장충단로 275,38,127.0088293006,37.5689100708,http://tong.visitkorea.or.kr/cms/resource/22/2878722_image2_1.jpg,
컨버스 롯데월드몰점,서울특별시 송파구 올림픽로 300,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/86/3313886_image2_1.jpg,
컨버스 명동점,서울 중구 명동8길 16-1 (명동2가),38,126.9845455696,37.5630214300,http://tong.visitkorea.or.kr/cms/resource/46/2878646_image2_1.jpg,
컨버스 현대가든파이브,서울특별시 송파구 충민로66 3층,38,127.1249768726,37.4776672007,,
컨버스 홍대점,서울특별시 마포구 홍익로6길 22 (동교동),38,126.9231013858,37.5553878827,http://tong.visitkorea.or.kr/cms/resource/39/3313639_image2_1.jpg,
컨버스롯데월드몰점,서울특별시 송파구 올림픽로 300 (신천동),38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/67/3314067_image2_1.jpg,
컨버스명동중앙점,서울특별시 중구 명동8가길 3 (충무로2가),38,126.9851872140,37.5617493666,http://tong.visitkorea.or.kr/cms/resource/89/3314689_image2_1.jpg,
컨퍼런스하우스달개비 정동점,서울특별시 중구 세종대로19길 16,39,126.9765600813,37.5667458539,,02-765-2035
컬러풀뮤지엄(COLORPOOL MUSEUM),서울특별시 종로구 인사동길 49 (관훈동),14,126.9835675554,37.5745200760,http://tong.visitkorea.or.kr/cms/resource/03/3540803_image2_1.jpg,
컬럼비아 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),38,126.8827871414,37.5012129024,http://tong.visitkorea.or.kr/cms/resource/02/3313702_image2_1.jpg,
컬럼비아 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/20/3314020_image2_1.jpg,
컬럼비아 현대동대문,서울특별시 중구 장충단로13길 20,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/55/2889555_image2_1.jpg,
컬리수,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/83/3314683_image2_1.jpeg,
컬리수 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),38,126.8827871414,37.5012129024,http://tong.visitkorea.or.kr/cms/resource/74/3314274_image2_1.jpg,
컴투레스트,서울특별시 동대문구 회기로 161-11,39,127.0542384175,37.5912666227,http://tong.visitkorea.or.kr/cms/resource/40/2795240_image2_1.jpg,
케네스레이디,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/86/3313786_image2_1.jpg,
케네스레이디,서울특별시 관악구 봉천로 209 (봉천동),38,126.9249974851,37.4905482278,http://tong.visitkorea.or.kr/cms/resource/71/3314271_image2_1.jpeg,
케네스레이디 롯데팩토리가산점,서울특별시 금천구 벚꽃로278,38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/67/2880267_image2_1.jpg,
케르반 레스토랑,서울특별시 용산구 이태원로 192,39,126.9954037239,37.5344166147,,02-792-4767
케미스트릿 강남역 페스티벌,서울특별시 서초구 서초대로77길 17 (서초동),15,127.0257686102,37.4996073141,http://tong.visitkorea.or.kr/cms/resource/64/3553464_image2_1.jpg,02-554-9795
케미스트릿 팝업,서울특별시 서초구 서초동,15,127.0270546453,37.4981297311,http://tong.visitkorea.or.kr/cms/resource/55/3520355_image2_1.jpg,070-4694-1024
케이스타로드(KstarROAD),서울특별시 강남구 압구정동 394,12,127.0244152270,37.5253320799,http://tong.visitkorea.or.kr/cms/resource/09/3565309_image2_1.jpg,
케이팝 스퀘어 홍대,서울특별시 마포구 양화로 141 (동교동),38,126.9216848363,37.5558072531,http://tong.visitkorea.or.kr/cms/resource/17/3535117_image2_1.jpg,
케이팝호텔 서울역점,서울특별시 중구 후암로60길 17,32,126.9741273076,37.5547860890,http://tong.visitkorea.or.kr/cms/resource/26/2544726_image2_1.JPG,02-773-2500
켄싱턴호텔 여의도 (구. 렉싱턴호텔),서울특별시 영등포구 국회대로76길 16,32,126.9219549763,37.5302741137,,02-6670-7100
코끼리베이글,서울특별시 영등포구 선유로 176 (양평동3가),39,126.8927437773,37.5293098155,http://tong.visitkorea.or.kr/cms/resource/57/2836257_image2_1.jpg,
코렐,서울특별시 중구 장충단로13길 20 (을지로6가)2층,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/40/3313240_image2_1.jpg,
코리아나 호텔,서울특별시 중구 세종대로 135,32,126.9762822970,37.5678707179,http://tong.visitkorea.or.kr/cms/resource/05/1363505_image2_1.jpg,02-2171-7000
코리아나 화장박물관,서울특별시 강남구 언주로 827,14,127.0327895008,37.5240601559,http://tong.visitkorea.or.kr/cms/resource/94/3507894_image2_1.jpg,
코리아뷰티페스티벌,서울특별시 중구 을지로 281 (을지로7가),15,127.0095709797,37.5661076320,http://tong.visitkorea.or.kr/cms/resource/10/3490610_image2_1.jpg,070-7603-3809<br>070-4880-2472
코리안드림 한강대축제,서울특별시 광진구 강변북로 2273 (자양동),15,127.0739939307,37.5294186076,http://tong.visitkorea.or.kr/cms/resource/27/3514927_image2_1.jpg,070-5050-3805
코사이어티 서울숲,서울특별시 성동구 왕십리로 82-20 (성수동1가),39,127.0456544076,37.5448218645,http://tong.visitkorea.or.kr/cms/resource/68/3052768_image2_1.jpg,
코스 롯데월드몰점,서울특별시 송파구 올림픽로 300,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/57/2879057_image2_1.jpg,
코스 신세계 강남점,서울특별시 서초구 신반포로 176,38,127.0035815712,37.5056062193,http://tong.visitkorea.or.kr/cms/resource/26/2890426_image2_1.jpg,
코스모스분식,서울특별시 은평구 연서로15길 2 (구산동),39,126.9165893078,37.6105980136,,02-358-6623
코엑스,서울특별시 강남구 영동대로 513,14,127.0591541159,37.5117453937,http://tong.visitkorea.or.kr/cms/resource/43/3590343_image2_1.jpg,
코엑스 아쿠아리움,서울특별시 강남구 영동대로 513,12,127.0591318945,37.5118092746,http://tong.visitkorea.or.kr/cms/resource/83/3081283_image2_1.jpg,
코엑스 오디토리움,서울특별시 강남구 봉은사로 524 (삼성동),14,127.0571487082,37.5129952125,,
코엑스동측광장,서울특별시 강남구 영동대로 513 (삼성동),12,127.0592179950,37.5119175967,http://tong.visitkorea.or.kr/cms/resource/56/3467556_image2_1.jpg,
코엑스아티움,서울특별시 강남구 영동대로 513 (삼성동),14,127.0592179950,37.5119175967,http://tong.visitkorea.or.kr/cms/resource/78/3555778_image2_1.jpg,
코오롱 스포츠 문정,서울특별시 송파구 동남로 128,38,127.1253431346,37.4907517996,http://tong.visitkorea.or.kr/cms/resource/35/2879335_image2_1.jpg,
코오롱 시리즈 이태원,서울특별시 용산구 이태원로 244 (한남동),38,127.0005170866,37.5365331277,http://tong.visitkorea.or.kr/cms/resource/73/2889073_image2_1.jpg,
코오롱 엘로드 현대가든파이브,서울특별시 송파구 충민로 66(문정동 634번지),38,127.1249768726,37.4776672007,,
코오롱 커스텀멜로우 IFC몰,서울특별시 영등포구 국제금융로 10,38,126.9266241202,37.5258580443,,
코오롱스포츠,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/53/3314253_image2_1.jpeg,
코오롱스포츠,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/61/3313261_image2_1.jpg,
코오롱스포츠 솟솟618점,서울특별시 서초구 원터2길 9,38,127.0557785643,37.4439226495,,
코우치 롯데본점,서울특별시 중구 남대문로 81,38,126.9817485525,37.5647822864,http://tong.visitkorea.or.kr/cms/resource/97/2888597_image2_1.jpg,
코지스테이(Kozy Stay),서울특별시 중구 퇴계로87길 49-24 (황학동),32,127.0198505471,37.5679270495,,010-2299-8060
코코넛박스,서울특별시 마포구 홍익로3길 20 (서교동),12,126.9217404496,37.5535908451,http://tong.visitkorea.or.kr/cms/resource/78/3482078_image2_1.jpg,
코코리따 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),38,126.8827871414,37.5012129024,http://tong.visitkorea.or.kr/cms/resource/28/3314728_image2_1.jpg,
코코몽키즈랜드 송파점,서울특별시 송파구 충민로 66 (문정동),12,127.1249768726,37.4776672007,http://tong.visitkorea.or.kr/cms/resource/00/3053900_image2_1.jpg,
코코약국,서울특별시 중구 을지로 56 1층(을지로2가),38,126.9839955363,37.5659710771,http://tong.visitkorea.or.kr/cms/resource/91/2878591_image2_1.jpg,
코트야드 메리어트 서울 남대문,서울특별시 중구 남대문로 9,32,126.9768963170,37.5612520537,http://tong.visitkorea.or.kr/cms/resource/49/2546549_image2_1.jpg,02-2211-8000
코트야드 메리어트 서울 보타닉 파크 가든키친,서울특별시 강서구 마곡중앙12로 10 (마곡동),39,126.8294429320,37.5670265237,,
콘래드 서울,서울특별시 영등포구 국제금융로 10 (여의도동),32,126.9266241202,37.5258580443,http://tong.visitkorea.or.kr/cms/resource/23/3550123_image2_1.jpeg,
콘래드서울 제스트,서울특별시 영등포구 국제금융로 10 서울특별시 국제금융 센터,39,126.9266241202,37.5258580443,,
콜렉트 삼성,"서울특별시 서초구 서초대로74길 11, B1층(서초동, 삼성전자빌딩)",38,127.0269296983,37.4966854519,http://tong.visitkorea.or.kr/cms/resource/29/2888829_image2_1.jpg,
콜핑,서울특별시 금천구 벚꽃로 278 (가산동),38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/69/3314769_image2_1.jpg,
콜핑행복한백화점점,서울특별시 양천구 목동동로309,38,126.8760230822,37.5291956414,http://tong.visitkorea.or.kr/cms/resource/26/2880126_image2_1.jpg,
콩예원,서울특별시 광진구 아차산로78길 75 (광장동),39,127.1110010418,37.5516500261,http://tong.visitkorea.or.kr/cms/resource/42/2875242_image2_1.jpg,
콩콩이 그림가게,"서울특별시 종로구 인사동길 49, 3층 325호",38,126.9835675554,37.5745200760,,
콰니 경복궁(KWANI Gyeongbokgung),서울특별시 종로구 사직로8길 1-3,38,126.9692271641,37.5756391332,http://tong.visitkorea.or.kr/cms/resource/17/2636217_image2_1.jpg,
콴안다오,서울특별시 강남구 강남대로156길 28-2 (신사동),39,127.0215129060,37.5185411496,http://tong.visitkorea.or.kr/cms/resource/63/2903363_image2_1.jpg,
쾨닉 서울,서울특별시 용산구 소월로38길 30-34 (이태원동),14,126.9902678047,37.5441515030,http://tong.visitkorea.or.kr/cms/resource/06/3463106_image2_1.jpg,
쿠엔즈버킷 동대문,서울특별시 중구 퇴계로64길 5-4,38,127.0085933541,37.5638773173,http://tong.visitkorea.or.kr/cms/resource/47/2878747_image2_1.jpg,
쿠촐로 테라짜,서울특별시 강남구 선릉로152길 33 (청담동),39,127.0423219507,37.5246102637,http://tong.visitkorea.or.kr/cms/resource/74/2903374_image2_1.jpg,
쿤하우스,서울특별시 용산구 후암로 91-20 (동자동),32,126.9746328707,37.5528890963,,010-9518-8894
퀴버 서울숲,서울특별시 성동구 왕십리로5길 3 (성수동1가),39,127.0443655899,37.5464549847,http://tong.visitkorea.or.kr/cms/resource/88/2894988_image2_1.jpg,
퀸하우스,서울특별시 마포구 동교로 153-5 (서교동),32,126.9188489813,37.5558905261,,010-4039-5004
큐브 게스트하우스,서울특별시 용산구 이태원로23길 28-4,32,126.9920595457,37.5357636211,http://tong.visitkorea.or.kr/cms/resource/55/2571555_image2_1.jpg,010-5212-936
크라운해태 키즈뮤지엄,서울특별시 용산구 한강대로72길 3 (남영동),12,126.9736583030,37.5407599328,http://tong.visitkorea.or.kr/cms/resource/30/3399730_image2_1.JPG,
크레송,서울특별시 관악구 봉천로 209 (봉천동),38,126.9249974851,37.4905482278,http://tong.visitkorea.or.kr/cms/resource/68/3314668_image2_1.jpeg,
크레이지카츠,서울특별시 마포구 포은로2나길 44 (합정동),39,126.9097249652,37.5505048774,http://tong.visitkorea.or.kr/cms/resource/15/2853815_image2_1.jpg,
크레이트커피,서울특별시 용산구 독서당로 97,39,127.0108078492,37.5353695584,http://tong.visitkorea.or.kr/cms/resource/59/2860059_image2_1.jpg,
크로커다일,서울특별시 관악구 봉천로 209 (봉천동),38,126.9249974851,37.4905482278,http://tong.visitkorea.or.kr/cms/resource/55/3314255_image2_1.jpeg,
크로커다일 nc신구로,서울특별시 구로구 구로중앙로 152 (구로동),38,126.8827871414,37.5012129024,http://tong.visitkorea.or.kr/cms/resource/19/3313719_image2_1.jpg,
크로커다일레이디 2001아울렛 중계,서울특별시 노원구 동일로204가길 46 (중계동),38,127.0679274101,37.6413416033,http://tong.visitkorea.or.kr/cms/resource/16/3313616_image2_1.jpg,
크록스,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/28/3314828_image2_1.jpeg,
크록스 현대동대문,서울특별시 중구 장충단로13길 20,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/32/2889232_image2_1.jpg,
크리드 월드타워점,서울특별시 송파구 올림픽로300,38,127.1040305171,37.5142459111,,
크리스 PING 롯데서울역,서울특별시 중구 한강대로 405,38,126.9717664185,37.5545416306,http://tong.visitkorea.or.kr/cms/resource/59/2878559_image2_1.jpg,
크리스 PING 롯데팩토리가산,서울특별시 금천구 벚꽃로278,38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/16/2880316_image2_1.jpg,
크리스 PING 현대가든파이브,"서울특별시 송파구 충민로 66, 4층",38,127.1249768726,37.4776672007,http://tong.visitkorea.or.kr/cms/resource/77/2879377_image2_1.jpg,
크리스 팬텀 롯데팩토리가산,서울특별시 금천구 벚꽃로278,38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/25/2880325_image2_1.jpg,
크림라벨 서울숲 본점,서울특별시 성동구 서울숲2길 34,39,127.0423241043,37.5466049308,http://tong.visitkorea.or.kr/cms/resource/07/2895007_image2_1.JPG,
큰대문집,서울특별시 성북구 종암로14길 6-21,39,127.0361593651,37.5963407070,http://tong.visitkorea.or.kr/cms/resource/33/2839333_image2_1.jpg,
클라랑스,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/24/3312924_image2_1.jpeg,
클라이드앤,서울특별시 중구 장충단로 275 (을지로6가),38,127.0088293006,37.5689100708,http://tong.visitkorea.or.kr/cms/resource/59/3314159_image2_1.jpg,
클래식고택,서울특별시 종로구 필운대로5가길 11-4 (누하동),32,126.9681438095,37.5798719545,http://tong.visitkorea.or.kr/cms/resource/71/3078471_image2_1.jpg,"010-4025-0820, 0507-1369-1955"
클럽모나코 월드타워점,서울특별시 송파구 올림픽로 300¸ 5층,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/47/2879147_image2_1.jpg,
클럽에스프레소,서울특별시 종로구 창의문로 132 (부암동),39,126.9659991959,37.5927454201,http://tong.visitkorea.or.kr/cms/resource/61/3065961_image2_1.jpg,
클럽케이서울,서울특별시 강남구 선릉로 524 (삼성동),12,127.0483691302,37.5066846760,http://tong.visitkorea.or.kr/cms/resource/37/2782237_image2_1.jpg,
클리브랜드,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/81/3313481_image2_1.jpeg,
클리지 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/24/3313124_image2_1.jpg,
클린업피부과의원강남,서울특별시 서초구 강남대로 429 (서초동),38,127.0257880178,37.5008460593,http://tong.visitkorea.or.kr/cms/resource/26/3314126_image2_1.jpg,
키다리성형외과의원,"서울특별시 서초구 강남대로405,15층(서초동,통영빌딩)",38,127.0267074350,37.4988268657,http://tong.visitkorea.or.kr/cms/resource/68/2887968_image2_1.jpg,
키다리아저씨,서울특별시 마포구 성미산로 22 (성산동),39,126.9106413228,37.5584928548,http://tong.visitkorea.or.kr/cms/resource/47/3474747_image2_1.jpg,02-6489-4200
키르시,서울특별시 중구 장충단로13길 20 (을지로6가),38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/94/3314294_image2_1.jpg,
키미아트,서울특별시 종로구 평창30길 47,39,126.9721924223,37.6157900743,,02-394-6441
키엘,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/68/3313368_image2_1.jpg,
키엘,서울특별시 관악구 봉천로 209 (봉천동),38,126.9249974851,37.4905482278,http://tong.visitkorea.or.kr/cms/resource/47/3313447_image2_1.jpeg,
키이스&기비,서울특별시 중구 장충단로13길 20 (을지로6가)3층,38,127.0076821872,37.5687878415,http://tong.visitkorea.or.kr/cms/resource/32/3314332_image2_1.jpg,
키자니아 서울,서울특별시 송파구 올림픽로 240,12,127.0981394766,37.5110683960,http://tong.visitkorea.or.kr/cms/resource/27/3529027_image2_1.JPG,
키즈돌핀 서대문DMC점,"서울특별시 서대문구 수색로 102 (북가좌동, DMC요진아파트)",28,126.9083161278,37.5729189136,http://tong.visitkorea.or.kr/cms/resource/42/3082442_image2_1.jpg,
